ID	Area	Title	Description
6728	유사의료업	제일언어치료센터	언어치료
6729	병원	이사랑치과	치과의원
6730	병원	서울탑정신건강의학과	기타병원
6731	병원	고려한의원	한의원
6732	수의업	충현동물종합병원	동물병원
6733	병원	고은이치과	치과병원
6734	병원	서울성모안과	기타병원
6735	유사의료업	생기쑥뜸방	유사의료업기타
6736	유사의료업	경락	척추교정치료
6737	유사의료업	척추건강관리	척추교정치료
6738	병원	닉안티에이징성형	정형/성형외과
6739	의료관련서비스업	괵생로여성병원부설산후조리원	산후조리원
6740	유사의료업	러브미힐링	유사의료업기타
6741	병원	백설공주피부과	피부과
6742	약국/한약방	가나약국	약국
6743	약국/한약방	삼보탕제원	탕제원
6744	병원	더웰한방병원	한방병원
6745	약국/한약방	우리동네약국	약국
6746	병원	서울대동문병원	일반병원
6747	병원	인공신장실	내과/외과
6748	병원	웰206척추교정	기타병원
6749	병원	반에이치피부과	피부과
6750	약국/한약방	은혜약국	약국
6751	수의업	단디펫	수의업-기타
6752	병원	참편한의원	소아과
6753	병원	동산온누리치과	치과병원
6754	약국/한약방	계룡온누리약국	약국
6755	약국/한약방	오원한방건강	한약방
6756	병원	광주주사랑치과	치과의원
6757	병원	튼튼치과	치과병원
6758	유사의료업	다사랑살버케어	유사의료업기타
6759	유사의료업	COOLBODY	척추교정치료
6760	유사의료업	분당언어클리닉	언어치료
6761	병원	하피스다리성형센터	정형/성형외과
6762	병원	파티마의원	내과/외과
6763	병원	이튼치과	치과의원
6764	병원	에스티엠치과	치과의원
6765	병원	부천우리병원종합	일반병원
6766	병원	연세키즈N쥬니어치과	치과의원
6767	병원	성모병원장례식장사무실	일반병원
6768	병원	조소아청소년과내과	내과/외과
6769	약국/한약방	센트럴약국	약국
6770	병원	순천의료재단	종합병원
6771	약국/한약방	한사랑약국	약국
6772	유사의료업	센트럴치과기공소	치과기공소
6773	유사의료업	플러스기공소	치과기공소
6774	약국/한약방	강남제환소	한약방
6775	병원	이문내과	내과/외과
6776	병원	백세한의원	한의원
6777	병원	소망	치과의원
6778	약국/한약방	최재혁한약국	한약방
6779	병원	현이빈후과	이비인후과의원
6780	병원	DS피부과시청점	피부과
6781	수의업	하은동물병원	동물병원
6782	병원	삼성한의원	한의원
6783	병원	아우라	피부과
6784	병원	제주21세기병원	일반병원
6785	병원	이얘쁜나라의앨리스치과	치과의원
6786	약국/한약방	태극한방	탕제원
6787	병원	경희한의원	한의원
6788	약국/한약방	다정한약국	약국
6789	병원	이지함피부과	피부과
6790	약국/한약방	아이튼튼약국	약국
6791	병원	연우피부가정의학과	일반병원
6792	병원	이편한치과	치과의원
6793	병원	동서울병원	일반병원
6794	유사의료업	21세기체형교정운동	척추교정치료
6795	병원	회성통증클리닉	기타병원
6796	유사의료업	오케타니모유육아상담실	유사의료업기타
6797	병원	십장생한의원	한의원
6798	병원	박이비인후과	이비인후과의원
6799	병원	강서필병원원무과	정형/성형외과
6800	병원	이로운치과의원	치과의원
6801	의료관련서비스업	산모피아	산후조리원
6802	병원	선치과	치과의원
6803	병원	경희재활요양병원	노인/치매병원
6804	병원	이이빈후과	일반병원
6805	약국/한약방	수영양국	약국
6806	병원	연세플라워치과	치과병원
6807	병원	김&박이비인후과	이비인후과의원
6808	병원	천일한의원	한의원
6809	병원	참통증의학과	기타병원
6810	병원	수지서울안과	안과의원
6811	병원	건영통증의학과	치과의원
6812	병원	빛안과	안과의원
6813	병원	쥬얼리피부과	피부과
6814	병원	우리통증외과	내과/외과
6815	병원	올바른치과	치과의원
6816	병원	유성한가족재활치료센터	기타병원
6817	병원	아이리스성형외과	정형/성형외과
6818	병원	박성훈피부과	피부과
6819	병원	청담i성형외과수술센터/치료센터	정형/성형외과
6820	병원	윤병수	한의원
6821	약국/한약방	웰빙서울	약국
6822	유사의료업	척추교정원	척추교정치료
6823	유사의료업	씨앤씨덴탈	치과기공소
6824	병원	마리떼한의원	한의원
6825	병원	영상의학원	일반병원
6826	병원	문병탁의원	정형/성형외과
6827	약국/한약방	약초환제분소	한약방
6828	병원	인수한의원	한의원
6829	약국/한약방	경동한약방	한약방
6830	약국/한약방	정약국	약국
6831	약국/한약방	모범약국	약국
6832	약국/한약방	솔밭약국	약국
6833	약국/한약방	고대약국	약국
6834	병원	누가내과외과연합의원	내과/외과
6835	병원	안양모아치과	치과의원
6836	수의업	사랑동물병원	수의업-종합
6837	병원	나혜영산부인과	내과/외과
6838	약국/한약방	진약국	약국
6839	병원	조한의원	한의원
6840	약국/한약방	소화약국	약국
6841	병원	사랑나무한의원	한의원
6842	약국/한약방	영인약국	약국
6843	병원	우리한의원	한의원
6844	약국/한약방	동산약국	약국
6845	병원	강한의원	한의원
6846	수의업	미미네애견	수의업-종합
6847	병원	갈현치과의원	치과의원
6848	약국/한약방	우리약국	약국
6849	약국/한약방	삼화당약국	약국
6850	유사의료업	건강이야기	유사의료업기타
6851	약국/한약방	삼행약국	약국
6852	병원	박영수한의원	한의원
6853	병원	수호성산부인과의원	산부인과
6854	수의업	현대동물병원	수의업-종합
6855	유사의료업	스마일치과기공소	치과기공소
6856	약국/한약방	우성탕제원	탕제원
6857	약국/한약방	정성약국	약국
6858	약국/한약방	상계우리들약국	약국
6859	병원	정재영한의원	한의원
6860	수의업	대구동물병원	수의업-종합
6861	약국/한약방	신두산약국	약국
6862	병원	삼성의원	일반병원
6863	유사의료업	국사관뼈접골원	접골원
6864	병원	한맷돌치과	치과의원
6865	병원	김혜정소아과의원	내과/외과
6866	병원	제일부부치과	치과의원
6867	병원	순화당한약방	한의원
6868	병원	서울척추교정연구소	내과/외과
6869	수의업	새부산애견	수의업-종합
6870	병원	태일한의원	한의원
6871	약국/한약방	수암약국	약국
6872	병원	키즈월치과	치과의원
6873	병원	다함께읏는치과	치과의원
6874	약국/한약방	조은온누리약국	약국
6875	병원	뿌리깊은치과	치과의원
6876	병원	비엠엔정신과의원	내과/외과
6877	수의업	동물의료센터청십자	동물병원
6878	약국/한약방	대남약국	약국
6879	병원	홍의원	기타병원
6880	병원	정흥식한의원	한의원
6881	병원	소우찬치과의원	치과의원
6882	병원	경희토비한의원	한의원
6883	약국/한약방	승현약국	약국
6884	약국/한약방	감초당약국	약국
6885	유사의료업	스피닝다이어트	유사의료업기타
6886	약국/한약방	광주약국	약국
6887	약국/한약방	뉴삼성약국	약국
6888	수의업	동물병원	동물병원
6889	약국/한약방	신세종약국	약국
6890	약국/한약방	삼성당한약방	한약방
6891	병원	동서신경외과의원	내과/외과
6892	병원	큰길마취통증의학과의원	일반병원
6893	약국/한약방	이대행복한약국	약국
6894	병원	CNP차앤박피부과	피부과
6895	병원	현풍부부치과의원	치과의원
6896	수의업	수영애견	수의업-종합
6897	약국/한약방	준전자담배	약국
6898	약국/한약방	명인당약국	약국
6899	약국/한약방	중광한약방	한약방
6900	약국/한약방	원당한약국	약국
6901	약국/한약방	소원약국	약국
6902	약국/한약방	한국전자담배	약국
6903	수의업	러브펫	동물병원
6904	약국/한약방	우선약국	약국
6905	병원	김현한의원	한의원
6906	수의업	송산종합동물병원	동물병원
6907	수의업	애견프라자	수의업-종합
6908	유사의료업	하나구급센터	응급구조대
6909	병원	한치과의원	치과의원
6910	약국/한약방	정약국	약국
6911	약국/한약방	새지선약국	약국
6912	병원	위생치과의원	치과의원
6913	약국/한약방	코스코약국	약국
6914	약국/한약방	동양당한약국	약국
6915	병원	용성한약방	한의원
6916	병원	광안바다치과	치과의원
6917	약국/한약방	공단전자담배	약국
6918	수의업	강사모백화점	수의업-종합
6919	약국/한약방	신흥늘푸른약국	약국
6920	병원	강남밝은빛안과	내과/외과
6921	병원	삼성의원	일반병원
6922	병원	다나이비인후과	이비인후과의원
6923	병원	강남성형외과	정형/성형외과
6924	수의업	루이펫	동물병원
6925	병원	강남가드비뇨기과의원	내과/외과
6926	병원	이경숙안과의원	안과의원
6927	병원	고려한약방	한의원
6928	약국/한약방	녹원약국	약국
6929	약국/한약방	나루정보통신전자담배저스코원	약국
6930	병원	삼성의원	정형/성형외과
6931	병원	신현한의원	한의원
6932	병원	강남한의원	한의원
6933	병원	조은치과	치과의원
6934	병원	전종율소아과	내과/외과
6935	약국/한약방	다니엘베가전자담배	약국
6936	병원	케어샵	기타병원
6937	병원	클리닉엠	피부과
6938	병원	스마일치과	치과의원
6939	병원	삼호연세의원	일반병원
6940	병원	단아치과	치과의원
6941	약국/한약방	진명약국	약국
6942	약국/한약방	동인당약국	약국
6943	병원	밝은마음정신과의원	기타병원
6944	병원	사과나무치과	치과병원
6945	병원	노블치과	치과의원
6946	수의업	양이야놀자	동물병원
6947	병원	선비뇨기과의원	내과/외과
6948	병원	크로바내과의원	내과/외과
6949	유사의료업	동양침술원	침구원
6950	병원	전소아과	내과/외과
6951	수의업	유로유통	동물병원
6952	병원	자연한의원	한의원
6953	약국/한약방	하카전자담배	약국
6954	약국/한약방	동아약국	약국
6955	병원	장성강정형외과의원	내과/외과
6956	약국/한약방	삼익약국	약국
6957	병원	세종영상의학과	일반병원
6958	병원	나열철한의원	한의원
6959	약국/한약방	종합약국	약국
6960	약국/한약방	온누리약국	약국
6961	병원	계산재단문병원	종합병원
6962	병원	단아미소치과의원	치과의원
6963	약국/한약방	건강백세약국	약국
6964	약국/한약방	한솔약국	약국
6965	약국/한약방	우리약국	약국
6966	약국/한약방	우창한약방	한약방
6967	병원	한서기독재단복음의원	내과/외과
6968	병원	서경배재활의학과	기타병원
6969	약국/한약방	중앙약국	약국
6970	약국/한약방	헬로전자담배	약국
6971	수의업	개팔자상팔자	동물병원
6972	병원	동산통증의학과	기타병원
6973	병원	삼성산부인과의원	산부인과
6974	병원	미래치과	치과의원
6975	병원	순천의료원	기타병원
6976	약국/한약방	참좋은한약국	한약방
6977	병원	하단부부치과의원	치과의원
6978	병원	서울정형외과	정형/성형외과
6979	병원	서울아산병원신관	종합병원
